3.132895e-01	6.344726e-01	5.389616e-01	6.231676e-02	2.466842e-01	1.337943e-01	5.233252e-01	5.174056e-01	3.733942e-01	9.214586e-02
6.378776e-01	4.629651e-01	2.406745e-01	8.542143e-01	9.434386e-01	2.222686e-01	5.286654e-01	2.929091e-01	3.788620e-01	1.298059e-01
1.276173e-01	4.672401e-01	6.818236e-01	4.249347e-01	3.184953e-01	6.978969e-01	4.087552e-01	3.704543e-01	6.668594e-01	3.731204e-01
8.264991e-01	8.234054e-01	6.040825e-01	7.861190e-02	9.256120e-01	8.454963e-01	5.349052e-01	7.300791e-01	1.353642e-01	9.513149e-01
4.298729e-01	1.328401e-01	6.012396e-01	2.505871e-01	6.399134e-01	6.700257e-01	4.553398e-01	8.143798e-01	3.146793e-01	7.072019e-01
5.317767e-01	6.940311e-01	2.473669e-01	3.884051e-01	2.270040e-02	9.511457e-01	9.748631e-01	7.354687e-01	6.785679e-01	6.265521e-01
1.036583e-01	7.908842e-02	6.869337e-01	2.092662e-01	4.295475e-01	9.437747e-01	4.715792e-01	8.993401e-01	1.081390e-01	4.104078e-01
9.569827e-01	2.983663e-01	7.775322e-02	9.738543e-01	3.492437e-01	2.287159e-01	3.834508e-01	2.090256e-02	2.199196e-01	8.202109e-01
2.744830e-01	9.395234e-01	3.305318e-01	2.984115e-01	3.959100e-02	2.013427e-01	3.774608e-01	6.264677e-01	4.197055e-01	6.378723e-01
7.117797e-01	6.513256e-01	2.512215e-01	3.495684e-01	4.191568e-01	5.477956e-01	8.487351e-01	8.875424e-01	8.620259e-01	6.637907e-01
2.340562e-01	5.277986e-01	4.264743e-01	2.661023e-01	2.317992e-01	8.596464e-01	5.146449e-01	4.263836e-01	3.159090e-01	1.322358e-01
7.923227e-01	1.087698e-01	6.707474e-01	1.688153e-01	7.342452e-02	1.638025e-01	8.145915e-01	5.232677e-01	4.598869e-01	2.106671e-02
4.944486e-01	9.754350e-01	9.520962e-01	1.318833e-01	4.806279e-01	6.292642e-01	4.731329e-01	1.688759e-01	6.611573e-01	6.484790e-01
5.710312e-01	5.461502e-01	1.821767e-01	1.934906e-01	1.558201e-01	8.420185e-01	9.701299e-01	1.413678e-01	7.710976e-01	9.379951e-01
1.423782e-02	2.341017e-01	4.436413e-01	8.240643e-01	7.183510e-02	5.273260e-01	7.626298e-02	9.723606e-01	5.226175e-01	6.808214e-01
8.903314e-01	2.618701e-01	4.522318e-01	7.077373e-01	8.395103e-01	5.919593e-01	7.348408e-01	5.066970e-01	8.752532e-01	8.756310e-01
3.711601e-01	2.249526e-01	3.967059e-01	4.503804e-01	9.535784e-01	7.581743e-01	2.217994e-01	6.228424e-01	2.360504e-01	3.345704e-01
6.743782e-01	1.601655e-01	9.150147e-01	9.407693e-01	6.832205e-02	3.779260e-01	3.165321e-01	3.977411e-01	6.380747e-01	4.509688e-01
1.715957e-01	9.117929e-01	7.378705e-01	8.699825e-01	7.326693e-01	1.208979e-01	3.011480e-02	5.350284e-01	7.430000e-01	7.189174e-01
8.578797e-01	7.473544e-01	6.568700e-01	7.956358e-01	8.554579e-01	6.299484e-01	7.434451e-01	7.954457e-01	3.871404e-02	6.979875e-01
3.977768e-01	3.599317e-02	1.878972e-01	3.547449e-02	6.966723e-02	8.112775e-01	5.703863e-01	9.683398e-02	3.248555e-01	8.451594e-01
5.276699e-01	1.653857e-01	8.247771e-01	1.242882e-01	8.084215e-01	7.485424e-02	2.683084e-01	6.533435e-01	8.058729e-01	8.841104e-01
8.319913e-02	8.624130e-01	9.143989e-02	4.147892e-01	4.979849e-01	3.721755e-01	4.974420e-01	7.594105e-01	6.485626e-01	5.636952e-01
9.794155e-01	3.664534e-01	9.163251e-01	9.244802e-02	9.980643e-01	9.871119e-01	6.550500e-01	4.141663e-01	9.604964e-01	3.780005e-01
3.062420e-01	4.054200e-02	3.517100e-02	8.987391e-01	8.060997e-01	7.352527e-01	5.298340e-01	8.529322e-01	2.431150e-01	2.870465e-01
7.412955e-01	1.053172e-01	5.261243e-01	3.966314e-01	1.688951e-01	1.194145e-01	9.313482e-01	1.287995e-01	6.290565e-01	4.362673e-01
1.981741e-01	9.674880e-01	1.472801e-01	4.851648e-01	5.741456e-01	4.601260e-01	1.097760e-01	3.878130e-01	6.710023e-01	2.222749e-01
7.543314e-01	9.032544e-01	6.641353e-01	9.986822e-01	4.672097e-01	8.413490e-01	4.602910e-01	6.011879e-01	2.068462e-01	1.179785e-01
4.411437e-01	6.589498e-01	8.031875e-01	1.535202e-01	9.717228e-01	4.310237e-02	1.833708e-01	6.083254e-01	3.437911e-01	7.896902e-01
6.106871e-01	8.548349e-01	6.448382e-02	2.149444e-01	6.412877e-01	4.904968e-01	6.863433e-01	5.808245e-01	2.036980e-01	6.095567e-01
4.827933e-02	7.021256e-01	5.643890e-02	3.950511e-01	1.476957e-01	2.656701e-01	5.237137e-01	1.318871e-02	1.757953e-02	5.390939e-01
9.168584e-01	5.488223e-01	8.921709e-01	8.742412e-01	9.215206e-02	4.055890e-01	5.878128e-01	7.973679e-01	9.598922e-01	3.681607e-01
3.319940e-01	2.269875e-01	4.857165e-01	1.150565e-01	8.622699e-01	3.611776e-02	7.272393e-01	1.221927e-01	6.854847e-01	2.062506e-01
6.427954e-01	4.223941e-01	4.086054e-01	3.292403e-02	7.414974e-01	7.130188e-01	1.482646e-02	3.598297e-01	9.630619e-02	2.437955e-01
1.469872e-01	2.774036e-01	6.042408e-01	3.852467e-01	4.596022e-01	5.050122e-01	4.684595e-01	6.420733e-01	6.139023e-01	6.801246e-01
8.293570e-01	7.829030e-01	8.110913e-01	7.768491e-01	6.274882e-01	3.363733e-01	4.862569e-02	6.719922e-01	3.554329e-01	9.252133e-01
4.176060e-01	1.759431e-01	1.300952e-02	1.539232e-01	6.962865e-01	4.628467e-01	6.053819e-01	2.508898e-01	8.686671e-01	2.393693e-01
5.499054e-01	7.447405e-01	6.481505e-01	1.634968e-02	7.863199e-02	1.817261e-01	9.368566e-02	1.719788e-01	1.380696e-01	1.568884e-01
1.144499e-01	5.703397e-02	9.799257e-01	9.035952e-01	1.313651e-01	4.998442e-01	9.849300e-01	9.408414e-01	3.904478e-01	4.619739e-01
9.451848e-01	4.882715e-01	1.553323e-01	9.652331e-01	4.893894e-01	3.680766e-02	4.897621e-01	9.992848e-01	6.181901e-02	1.264821e-01
2.558792e-01	9.145888e-01	6.274279e-03	6.197023e-01	2.752278e-01	7.417879e-01	8.915474e-01	7.129199e-01	7.487957e-02	7.347421e-01
6.991121e-01	2.452748e-01	7.109149e-01	2.967984e-01	5.345281e-01	6.533670e-01	9.006699e-01	4.688919e-01	1.728604e-01	5.418113e-01
2.381410e-01	3.506757e-01	1.560541e-02	7.504186e-01	3.623579e-01	9.157946e-01	4.228999e-01	3.122369e-01	5.345953e-01	1.833704e-01
8.099152e-01	2.864232e-01	5.480702e-01	2.636881e-01	7.251477e-01	2.845759e-01	2.167973e-02	7.082217e-01	9.347801e-02	3.182282e-02
4.825705e-01	1.210338e-01	4.369338e-01	6.961727e-01	5.331868e-01	3.251911e-02	1.469520e-01	1.979147e-02	8.601371e-01	1.312681e-01
5.858798e-01	2.759176e-01	8.277533e-01	4.956759e-01	7.377961e-01	7.627718e-01	2.463088e-01	9.002069e-01	9.993235e-01	5.994246e-01
2.868521e-02	8.874769e-01	2.634004e-01	1.566220e-01	8.314413e-01	7.563550e-01	7.427951e-01	7.346115e-01	2.882683e-01	3.125940e-01
8.937659e-01	8.651340e-01	8.526066e-01	8.486371e-01	5.795897e-01	8.038803e-01	7.561756e-01	4.868170e-01	1.941436e-02	1.956232e-01
3.536289e-01	4.184139e-01	2.596250e-01	1.092885e-01	3.728792e-01	6.372180e-01	9.287418e-01	6.866494e-01	3.680538e-01	3.472794e-01
6.715318e-01	3.191497e-01	6.753670e-01	2.693983e-01	8.218132e-01	7.344833e-01	1.243904e-01	7.226812e-01	5.577499e-01	5.662915e-01
1.728304e-01	1.410110e-01	2.563716e-01	5.697506e-01	1.272559e-01	3.992724e-02	7.534473e-01	2.918208e-01	5.175828e-01	8.177706e-01
8.723174e-01	1.529166e-01	3.653285e-01	8.482878e-01	2.241860e-01	5.399642e-01	5.059597e-01	3.149245e-01	9.727177e-01	5.701489e-01
3.858856e-01	8.434900e-01	3.702676e-01	5.510399e-01	4.619443e-01	9.758248e-01	4.920688e-01	2.266181e-01	5.436695e-01	8.416628e-01
5.097763e-01	6.837316e-01	3.617986e-01	9.171652e-01	6.983655e-01	9.091165e-01	8.218274e-01	2.630900e-01	9.334597e-01	5.979636e-01
7.067720e-02	4.516700e-01	9.763209e-01	2.642033e-01	4.187039e-01	9.904873e-02	4.463067e-01	7.894557e-01	7.869844e-01	2.253146e-02
9.929572e-01	7.032379e-01	6.228277e-01	6.587580e-01	4.366095e-01	6.550584e-01	4.785193e-01	8.574637e-01	6.971065e-01	8.486184e-01
2.910426e-01	2.117348e-02	5.771288e-01	5.051609e-01	8.738101e-01	3.818717e-01	4.132134e-01	2.894386e-01	6.907186e-01	7.547532e-01
7.302619e-01	3.254774e-01	5.290986e-01	5.792825e-01	7.455671e-01	8.689758e-01	8.132274e-01	3.633785e-02	2.756540e-02	7.951998e-01
2.155511e-01	4.490197e-01	6.642822e-01	5.357941e-01	9.327330e-01	5.560407e-01	5.423410e-01	5.288075e-01	5.448661e-01	2.642544e-01
7.744247e-01	2.826549e-01	2.680125e-01	8.364993e-01	3.899048e-01	5.683442e-01	4.718753e-01	5.686958e-01	3.576071e-01	5.457933e-01
4.546853e-01	2.557437e-01	7.205861e-01	5.947862e-01	4.082996e-01	3.126596e-01	9.521488e-01	1.650280e-01	1.233554e-01	4.524316e-01
6.076690e-01	7.517177e-01	2.715536e-01	8.975661e-01	9.081512e-01	9.531219e-01	1.685947e-01	5.090514e-01	2.988139e-01	5.130691e-01
3.542717e-02	9.477534e-01	7.270176e-01	7.772870e-01	4.460523e-01	2.975805e-02	4.833888e-01	8.254459e-01	5.171550e-01	8.798197e-01
9.345610e-01	3.796728e-01	1.118844e-01	8.972887e-01	8.288359e-01	3.726615e-01	9.638496e-01	7.477561e-01	4.740632e-01	9.544262e-01
3.270786e-01	9.899670e-01	8.972799e-01	9.828164e-01	4.665990e-01	5.469176e-01	2.548454e-01	5.016725e-01	4.232447e-01	4.391740e-01
6.254154e-01	9.295748e-01	4.141350e-01	4.688069e-01	5.706055e-01	1.822928e-01	1.599492e-01	4.796959e-01	9.508793e-01	3.387662e-01
1.346545e-01	2.098248e-01	7.219613e-01	4.970554e-01	5.253140e-01	7.969805e-01	2.138352e-02	1.481299e-01	2.858885e-01	3.765352e-01
8.170599e-01	4.614791e-01	3.892675e-01	8.736478e-01	7.292019e-01	1.255591e-01	8.375366e-01	8.754678e-01	3.233622e-02	9.916819e-01
4.265209e-01	3.739988e-01	1.295379e-01	2.295991e-01	2.575274e-01	2.312554e-01	9.079568e-01	7.560948e-01	4.064518e-02	9.501871e-01
5.449292e-01	4.758749e-01	2.346034e-01	8.857872e-01	7.497488e-01	6.707812e-01	9.254471e-01	6.997580e-01	8.768717e-01	4.239610e-01
1.009761e-01	5.596217e-01	9.697717e-01	5.907600e-01	5.616477e-02	9.056254e-01	8.402954e-01	8.360963e-01	5.322145e-01	1.194444e-01
9.616682e-01	5.584172e-02	2.243282e-02	9.168858e-01	5.570390e-01	2.661538e-01	6.232605e-02	4.937152e-01	8.587047e-01	9.300705e-01
2.687223e-01	2.519745e-01	9.950987e-01	7.567139e-02	1.561225e-01	1.761851e-01	9.739219e-01	6.737729e-01	8.663933e-01	1.364472e-01
7.079269e-01	8.122383e-01	6.706984e-01	7.153188e-01	9.491699e-01	9.777605e-01	5.109367e-01	6.411918e-01	1.020340e-01	3.756157e-01
2.205845e-01	3.576513e-01	2.395286e-01	3.171421e-01	9.803784e-01	3.830608e-01	3.191154e-01	2.056734e-01	5.050253e-01	3.858200e-01
7.814262e-01	5.357104e-02	1.625371e-01	2.662637e-01	6.077488e-01	8.658314e-01	9.075696e-01	4.685483e-01	2.132148e-01	4.077252e-01
4.855050e-01	9.368988e-01	4.437029e-01	3.080709e-01	9.466086e-01	3.334751e-01	2.568411e-01	8.485931e-01	9.157640e-01	7.930712e-01
5.649060e-01	4.823886e-01	2.649319e-01	5.267516e-01	1.839489e-01	6.454805e-01	9.526220e-01	9.685617e-01	3.093280e-01	6.741286e-01
2.263725e-03	7.063508e-02	3.638049e-01	8.319966e-01	6.833997e-01	6.120295e-01	8.534109e-01	3.755355e-01	4.983754e-01	7.289176e-01
8.760251e-01	8.718797e-01	8.942169e-01	2.828837e-01	1.968777e-01	2.721386e-01	9.859329e-01	3.091105e-02	5.240228e-02	4.926773e-01
3.666150e-01	1.873932e-01	9.048551e-01	1.106339e-01	4.893060e-01	2.123776e-01	3.768832e-04	4.275597e-01	4.971289e-01	2.212282e-01
6.815519e-01	2.477738e-01	4.065622e-01	6.241589e-01	5.942852e-01	5.818799e-01	4.134420e-01	5.930831e-01	8.768124e-01	1.189994e-01
