2.119123e-01	7.848668e-01	4.942942e-03	1.675148e-02	000005	000003	2.929944e+00	000150	3.158030e-01	7.366239e-01	-3.413115e-01	7.823189e-02	9.827043e-01
1.481158e-01	4.819008e-01	2.147938e-02	4.386995e-02	000001	000003	1.787258e+00	000073	1.365237e-01	5.980854e-01	5.002926e-01	6.994723e-01	5.009166e-01
2.129958e-01	1.938144e-01	7.984856e-02	2.630017e-02	000004	000004	1.289977e+00	000048	8.938325e-01	6.711539e-01	1.226549e-01	7.926739e-02	4.054894e-01
5.102795e-01	6.543351e-01	6.544572e-02	5.425934e-03	000004	000005	2.440403e+00	000050	6.411511e-01	3.318932e-01	6.840264e-01	9.191232e-01	9.794264e-01
7.466014e-01	4.728765e-01	7.404326e-02	2.704570e-02	000003	000005	1.309461e+00	000074	6.410826e-01	8.776623e-01	5.279967e-01	1.495666e-01	2.484545e-01
8.177402e-01	4.437172e-01	4.913469e-02	3.759768e-03	000005	000002	1.850015e+00	000193	4.581425e-01	9.436240e-01	-5.777636e-01	7.701947e-01	8.961657e-01
3.367888e-01	3.248758e-01	7.984856e-02	1.142249e-03	000001	000005	2.852184e+00	000034	8.713394e-01	5.203075e-01	5.447379e-01	7.771387e-01	1.702715e-02
5.655408e-01	7.001576e-01	3.896197e-02	1.356058e-02	000001	000003	2.095158e+00	000199	6.015854e-01	3.993396e-01	-1.594456e-01	3.786609e-01	7.365574e-01
2.607676e-01	2.429533e-01	4.067680e-02	1.404027e-02	000004	000005	2.095158e+00	000038	3.816696e-01	2.569179e-01	-8.826670e-01	1.424994e-01	4.415819e-01
8.287063e-01	8.981431e-01	1.196079e-02	9.319281e-03	000002	000003	1.548475e+00	000135	1.268082e-01	5.365122e-01	5.556834e-01	7.823189e-02	5.442943e-01
6.634438e-01	8.283264e-01	3.670494e-02	3.348932e-02	000004	000004	1.409058e+00	000126	6.410826e-01	5.980854e-01	2.658180e-01	1.235115e-01	8.474297e-01
5.758471e-01	6.966998e-01	7.984856e-02	3.832778e-03	000001	000003	2.403574e+00	000053	6.657857e-01	1.015574e-01	2.473018e-01	7.706640e-01	3.743747e-01
1.423849e-01	4.950997e-01	6.428198e-02	6.259067e-03	000001	000001	2.852184e+00	000149	8.938325e-01	1.452017e-01	1.556230e-01	7.926442e-01	5.197415e-01
7.243375e-01	4.552655e-01	2.357963e-03	4.488734e-03	000001	000004	1.850015e+00	000118	5.101855e-01	3.318932e-01	-5.396578e-01	6.503294e-01	6.488189e-02
5.936265e-01	3.306760e-01	7.136460e-03	4.142070e-02	000003	000003	1.887769e+00	000097	2.484560e-01	8.327884e-01	3.488646e-01	7.749535e-01	7.365574e-01
1.837236e-01	3.464727e-01	9.137548e-02	4.992064e-02	000002	000002	1.596066e+00	000053	3.392128e-01	9.954556e-01	5.447379e-01	7.454967e-01	6.823995e-01
1.201155e-01	5.894579e-01	1.979436e-02	4.921681e-02	000001	000001	2.769262e+00	000075	7.554899e-01	6.711539e-01	7.062902e-01	3.786609e-01	5.348804e-01
2.376452e-01	8.214063e-01	1.443645e-02	2.675808e-02	000001	000004	1.199116e+00	000028	6.415256e-01	1.787071e-01	7.036090e-01	8.354549e-01	9.181444e-01
7.977049e-01	6.412258e-01	7.939475e-02	4.947908e-02	000003	000003	1.510053e+00	000148	1.150585e-01	7.111970e-01	-4.221400e-01	5.167403e-01	9.303814e-01
3.765228e-01	2.067901e-01	9.796785e-02	4.550911e-02	000005	000001	2.352131e+00	000182	7.963150e-01	1.055455e-01	-5.664324e-01	4.558007e-01	7.293855e-01
8.369629e-01	8.751858e-01	7.453846e-02	1.388249e-02	000001	000004	1.764153e+00	000051	3.603620e-01	7.462024e-01	-2.660968e-01	2.183173e-01	1.624698e-01
7.928521e-01	8.214063e-01	8.275134e-02	4.393844e-02	000004	000002	2.822964e+00	000121	3.242570e-01	8.369201e-02	-1.466684e-01	3.771615e-01	1.624698e-01
2.703887e-01	5.321374e-01	5.940129e-02	2.630017e-02	000003	000001	1.414255e+00	000085	7.696416e-01	3.252369e-01	-6.461970e-01	7.454967e-01	9.181444e-01
2.213193e-01	4.679266e-01	7.197730e-02	5.425934e-03	000004	000003	2.676010e+00	000087	6.523953e-01	8.961213e-01	2.294767e-02	2.848211e-01	9.617217e-01
5.272952e-01	2.273066e-01	8.576671e-02	3.849675e-02	000004	000004	1.787258e+00	000095	4.990664e-01	5.661140e-02	1.226549e-01	5.578736e-01	4.497901e-01
