2.643367e-01	4.233883e-01	4.416638e-01	3.785370e-01	7.949120e-01	8.593030e-01	8.442493e-01	4.508612e-01	4.720664e-01	9.130485e-01	5.742920e-01	3.342228e-02	9.400710e-01
5.285629e-01	3.265559e-01	5.218490e-02	4.641261e-01	7.902190e-01	3.916587e-01	6.455367e-01	1.357561e-01	8.708787e-01	2.798644e-01	8.132942e-04	8.799603e-01	6.569492e-01
5.733424e-01	5.968147e-01	9.930379e-01	8.825426e-01	7.613875e-01	2.013133e-01	8.329625e-01	4.224172e-01	9.084350e-01	4.806821e-01	5.408212e-01	3.568383e-02	2.773923e-01
5.405976e-01	1.350625e-01	2.363455e-01	1.652398e-01	5.416969e-01	3.574668e-01	3.112777e-01	9.815842e-01	6.032976e-01	5.890992e-01	4.674352e-01	4.178856e-01	2.227213e-01
4.249588e-02	6.487844e-01	3.616790e-02	8.554373e-01	1.059634e-01	2.753030e-01	9.062360e-02	7.951003e-01	4.057699e-01	9.229334e-01	5.308083e-01	6.756850e-01	8.212789e-01
5.137401e-01	4.217106e-01	6.613072e-01	8.694236e-01	7.390262e-01	9.122609e-01	3.331477e-01	6.825466e-02	1.650886e-01	8.847926e-01	5.581282e-02	6.128981e-01	1.570334e-01
3.144068e-01	8.564098e-01	1.827241e-01	8.436704e-01	9.802268e-01	1.567467e-01	4.005172e-01	3.177863e-01	6.653686e-03	9.408926e-01	5.707750e-01	7.878102e-01	5.742349e-01
9.152700e-01	3.597866e-01	7.737865e-01	8.292374e-01	1.143705e-01	3.190664e-01	3.564058e-01	2.776264e-01	2.421602e-01	6.797066e-02	8.692291e-01	6.321422e-02	1.260757e-01
5.613246e-01	5.427511e-01	5.925669e-01	6.697542e-01	6.542774e-01	3.782333e-02	3.731121e-01	4.622994e-02	3.616111e-02	2.353133e-01	7.087066e-01	2.186457e-01	6.686986e-01
6.733166e-01	6.972459e-01	3.569043e-01	3.236202e-02	9.422012e-01	3.926029e-01	1.011694e-01	9.275320e-01	3.366108e-01	2.157267e-01	8.059827e-01	4.991719e-02	2.000883e-01
4.900004e-01	9.469361e-01	9.847353e-01	5.518210e-01	5.861797e-01	1.591541e-01	9.751829e-01	9.747944e-01	2.966597e-01	7.817223e-01	8.656973e-01	4.946120e-01	7.677119e-01
1.900445e-01	5.722793e-02	9.694126e-02	9.861599e-01	9.399375e-01	3.879684e-01	5.896271e-01	3.926342e-01	4.479714e-01	9.287486e-01	8.758084e-01	3.845200e-01	5.354986e-01
9.104858e-01	2.223381e-01	5.584743e-01	3.334947e-01	2.139562e-01	5.090523e-01	1.751089e-01	1.310608e-01	6.622575e-01	1.934552e-01	5.572128e-01	4.502921e-01	2.572860e-01
7.944717e-03	7.698453e-01	5.127193e-01	3.758203e-01	8.478932e-01	8.300499e-01	3.160336e-01	9.980165e-01	9.338335e-01	4.972367e-01	1.219356e-01	7.991621e-01	4.929381e-01
3.140908e-01	3.802350e-01	2.428793e-01	6.898042e-01	3.356131e-01	8.429203e-01	8.578092e-01	2.997218e-01	3.707735e-01	9.487353e-02	7.483356e-01	4.980090e-01	2.345798e-01
1.835357e-01	4.265961e-01	5.111279e-01	6.292614e-01	8.663287e-01	7.097520e-01	4.612276e-01	3.656723e-03	2.851890e-01	2.284940e-01	4.161044e-01	2.373142e-01	5.930915e-01
2.087500e-01	6.514390e-01	7.026744e-01	4.894541e-01	8.644658e-01	1.933268e-01	5.267705e-01	5.785988e-01	8.813198e-01	2.780792e-01	1.364882e-01	2.477456e-01	1.064147e-01
4.001028e-01	2.411036e-01	6.646192e-01	4.573727e-01	7.786447e-01	1.796598e-01	3.013284e-01	6.097961e-01	1.511556e-01	4.653106e-01	5.270771e-01	1.012003e-01	4.660277e-01
8.329427e-01	3.034679e-01	6.283788e-01	7.543937e-01	9.129094e-01	5.941937e-01	5.749243e-01	5.503631e-01	1.886340e-01	7.820055e-01	5.512113e-01	8.925342e-01	2.699879e-01
9.642216e-01	4.579942e-01	4.226235e-01	3.833324e-01	7.499819e-01	9.578017e-01	8.331952e-01	4.150942e-01	4.341991e-01	7.625296e-01	9.615024e-01	8.721224e-01	8.634456e-01
2.593435e-02	3.214356e-01	5.501717e-01	2.264039e-01	3.833047e-01	5.992178e-01	1.151146e-03	7.036536e-01	4.283730e-02	5.100900e-01	8.487638e-01	1.944163e-02	7.591336e-01
9.584853e-01	6.301670e-01	4.208066e-01	7.625978e-01	6.680018e-01	1.195459e-02	4.571512e-02	9.611442e-01	6.992839e-01	2.970655e-01	7.489867e-01	6.680449e-01	7.642646e-01
8.429968e-01	6.518924e-01	1.561491e-02	7.225956e-01	4.207355e-01	4.417165e-01	5.210495e-02	6.695943e-01	6.040196e-01	6.306787e-02	7.509630e-01	2.085777e-02	4.609035e-01
2.974089e-02	8.507305e-01	4.282116e-04	8.946645e-01	6.033218e-01	1.332996e-01	6.780117e-01	1.690947e-02	9.441601e-01	7.194819e-01	8.410346e-01	8.843260e-01	6.719022e-01
5.842559e-01	8.071870e-01	3.018424e-01	5.619259e-01	5.650579e-02	7.171487e-01	2.767841e-01	8.679918e-01	6.220860e-01	7.247259e-01	8.754201e-01	7.112826e-01	4.638345e-01
7.755782e-01	3.354424e-01	3.301316e-01	5.293101e-01	7.983079e-02	6.682891e-01	5.513136e-01	8.366720e-01	3.454138e-01	5.377355e-01	2.657150e-01	5.647373e-01	1.047012e-01
9.857571e-01	9.738168e-01	1.331821e-01	5.195320e-01	6.796967e-01	6.129017e-02	2.839215e-01	5.327006e-01	5.350961e-01	2.905408e-01	1.907952e-01	2.299605e-01	4.952543e-01
6.846782e-01	3.835496e-01	2.338592e-01	5.521651e-01	7.034985e-01	7.500105e-02	5.130406e-01	5.013965e-01	3.117678e-01	4.777572e-01	5.812009e-01	1.107589e-01	7.312900e-02
9.451334e-01	2.111767e-01	3.911194e-01	6.053735e-01	6.320093e-02	3.050387e-01	3.559433e-01	7.395199e-01	3.397914e-01	6.946390e-01	4.756192e-01	3.883550e-01	4.990461e-01
1.051246e-01	7.966327e-01	4.125040e-01	6.858507e-01	9.996298e-01	9.461038e-02	1.530057e-01	3.891924e-01	6.437032e-02	9.965736e-01	9.074785e-01	8.621908e-01	2.506896e-01
1.363825e-01	5.927712e-01	2.491381e-01	1.307331e-01	3.962989e-01	1.915700e-01	1.919609e-01	4.104135e-01	9.638884e-01	8.190636e-01	7.470460e-02	3.199167e-01	4.088451e-01
1.507773e-01	7.691670e-01	1.682532e-01	8.612020e-01	3.738779e-02	2.242589e-01	1.698446e-01	6.948647e-01	4.024923e-01	2.870245e-01	6.212504e-01	3.250723e-01	3.577147e-01
8.395660e-01	8.891394e-01	7.968086e-01	5.297882e-01	8.292954e-01	3.329640e-01	9.941078e-01	4.356021e-01	1.113060e-02	3.457724e-02	6.890842e-01	5.334266e-01	2.687893e-01
9.570512e-01	8.557383e-01	2.770654e-02	1.430331e-01	5.079052e-01	2.190291e-01	7.192328e-01	5.357148e-01	3.660363e-01	1.511653e-02	7.944179e-01	7.019168e-01	8.626752e-01
6.939524e-01	4.163932e-01	6.670995e-02	5.214157e-01	5.111468e-01	2.518472e-01	5.386058e-01	6.048945e-02	6.650443e-02	5.625321e-01	6.096473e-01	2.403530e-01	7.475211e-01
9.693939e-01	6.644891e-01	2.140675e-01	4.687509e-01	7.612532e-01	3.056369e-02	3.239997e-01	3.151461e-01	9.846215e-02	8.230691e-01	7.373410e-01	2.189836e-01	3.044719e-01
9.735078e-01	2.268857e-01	2.263010e-01	3.182731e-01	5.948559e-01	8.445653e-01	6.985292e-01	5.762939e-01	4.949710e-01	8.647780e-01	4.393700e-01	9.642181e-02	3.740962e-01
4.387620e-01	9.686076e-01	6.011961e-01	3.323538e-01	2.435418e-01	4.678765e-01	9.400786e-01	2.870266e-01	1.995524e-01	8.267602e-01	9.758337e-01	1.589400e-01	6.475950e-01
1.335811e-01	3.269833e-01	1.427494e-01	5.223370e-01	6.982114e-01	4.548564e-01	4.837348e-01	9.794618e-01	5.114961e-01	7.056547e-01	3.494565e-01	6.068142e-01	9.060758e-01
7.858800e-01	6.808261e-01	1.609270e-01	6.908842e-01	3.651071e-01	1.342487e-01	3.079896e-02	1.418029e-01	7.674472e-01	9.781708e-01	7.847800e-01	1.427550e-01	8.441292e-01
9.921313e-01	9.662394e-03	6.171616e-01	9.735133e-01	9.343778e-01	3.359260e-01	2.611393e-01	6.257597e-01	5.391347e-01	4.698316e-01	4.922867e-01	3.947283e-01	8.744249e-01
2.230248e-01	2.402836e-01	8.816729e-01	9.338245e-01	9.298088e-01	9.151578e-01	2.489527e-01	9.437642e-01	1.725466e-01	8.373775e-01	9.266357e-01	5.499214e-01	5.288069e-01
5.968011e-01	8.687231e-01	5.774946e-01	7.554399e-01	7.712168e-01	8.430889e-01	3.218268e-01	4.601603e-02	6.628447e-01	7.158614e-02	1.322328e-01	8.872744e-01	5.177094e-01
7.963022e-01	2.699108e-01	5.393178e-01	7.861061e-01	8.729031e-01	7.943020e-01	6.000145e-01	1.469620e-02	4.320715e-01	1.347324e-01	5.225279e-01	7.719789e-01	9.100487e-01
3.509316e-01	3.220570e-01	7.784596e-01	6.403334e-01	2.947227e-01	3.706016e-01	4.485465e-01	8.501545e-01	1.606024e-03	1.399769e-01	6.975393e-01	5.696682e-01	1.963635e-01
8.902198e-01	8.333283e-01	1.859282e-01	6.264465e-01	6.748915e-01	1.535859e-01	3.101627e-01	8.121842e-01	2.349162e-01	7.594808e-01	9.923466e-01	2.825759e-01	5.039607e-01
1.879578e-01	3.969358e-01	6.565639e-01	6.609883e-01	9.180490e-01	9.022220e-01	4.869339e-01	5.616472e-01	9.308297e-02	8.132747e-01	3.842409e-01	1.137376e-01	2.273220e-01
2.440269e-01	7.892559e-01	7.570024e-01	7.741655e-02	1.854557e-01	9.577530e-01	3.621536e-01	1.767383e-01	5.956512e-01	7.858883e-01	4.079274e-01	2.621234e-01	3.967163e-01
8.048720e-01	9.276453e-01	1.294541e-01	2.813432e-01	9.478231e-01	5.995391e-01	5.378598e-01	9.506761e-01	9.909106e-01	5.334411e-01	2.773511e-01	5.962495e-01	4.797880e-01
7.978432e-01	5.027083e-02	8.654406e-01	4.629612e-01	8.779522e-01	6.654230e-01	1.479751e-02	2.026493e-01	2.511658e-01	9.309856e-02	2.425415e-01	8.455711e-01	6.016877e-01
2.063961e-01	3.669666e-01	4.693621e-02	5.691277e-03	6.113030e-01	4.187368e-01	5.495527e-01	7.361120e-01	8.882846e-01	4.573699e-01	4.223852e-01	3.779006e-01	7.272843e-01
3.889372e-01	9.795316e-01	8.392682e-01	5.210865e-01	6.281303e-01	4.841934e-01	9.494804e-01	4.635567e-01	8.263447e-02	1.340734e-01	8.331009e-01	3.721249e-01	4.118325e-01
8.870390e-01	4.932765e-01	8.871022e-01	4.602849e-01	1.924121e-01	3.986307e-01	6.701332e-01	2.750406e-01	9.090380e-01	3.470580e-01	1.447258e-01	5.986432e-01	5.091369e-01
6.152427e-01	4.458795e-01	3.747131e-01	3.919295e-01	7.243185e-01	1.744796e-02	2.355548e-02	3.998159e-02	9.975520e-01	4.802246e-01	9.379269e-01	8.554338e-01	1.623459e-01
9.306565e-01	5.976885e-02	8.233029e-01	1.612685e-01	4.439472e-01	3.507980e-01	2.554301e-01	6.245269e-01	6.727128e-01	5.378847e-01	3.225150e-01	7.420644e-02	7.616216e-02
3.070866e-01	8.264979e-01	1.579045e-02	8.744358e-01	7.976509e-01	4.820980e-01	4.228055e-01	8.691070e-01	3.725950e-01	1.037905e-01	6.045840e-01	9.079681e-01	2.456675e-01
