8.423614e-01	2.142741e-01	8.016343e-03	3.058226e-02	000001	000002	1.151312e+00	000149	1.399510e-01	4.664382e-01	4.643423e-01	2.104311e-01	6.548564e-01
3.057800e-01	6.777174e-01	8.249693e-02	2.314452e-02	000004	000002	1.133447e+00	000079	2.096661e-01	3.268578e-01	-3.960925e-01	7.112953e-01	8.370644e-01
6.634438e-01	6.806813e-01	1.901385e-02	4.142070e-02	000002	000005	2.927501e+00	000065	8.488551e-01	6.456601e-02	-5.554030e-01	5.602731e-01	1.305697e-01
1.761730e-01	3.782752e-01	2.357963e-03	2.792268e-02	000003	000004	1.199116e+00	000113	4.464472e-01	6.999342e-01	-1.034292e-01	4.740766e-01	4.680217e-01
7.269290e-01	8.981431e-01	2.226184e-03	4.947908e-02	000005	000005	2.780335e+00	000180	1.243933e-01	8.481389e-01	5.386262e-01	9.407157e-01	5.197415e-01
4.629494e-01	2.843760e-01	8.185288e-02	4.386995e-02	000002	000003	1.553161e+00	000114	8.343843e-01	8.168762e-01	2.294767e-02	7.749535e-01	4.054894e-01
5.742608e-01	7.848668e-01	1.928058e-02	3.423799e-02	000003	000003	2.812764e+00	000176	3.125938e-01	2.632326e-01	4.197703e-02	1.495666e-01	9.303814e-01
2.129958e-01	5.535302e-01	9.720376e-02	1.667645e-02	000002	000002	2.952001e+00	000028	4.680487e-01	5.765868e-01	-2.660968e-01	7.447292e-01	4.295904e-01
8.940006e-01	4.245211e-01	6.597415e-02	4.755193e-02	000002	000002	2.966038e+00	000118	2.484560e-01	8.126249e-01	-7.681718e-01	1.254720e-01	8.357382e-01
3.535000e-01	2.067901e-01	7.453846e-02	4.550911e-02	000003	000005	1.773389e+00	000173	5.061002e-01	7.642648e-01	6.887521e-01	2.079799e-01	4.964709e-01
6.475603e-01	1.998390e-01	5.896618e-02	4.918698e-02	000001	000004	1.180559e+00	000097	1.235319e-01	3.252369e-01	6.628406e-01	6.104079e-01	5.772442e-01
1.036660e-01	7.671391e-01	2.147938e-02	3.707656e-02	000001	000002	1.866871e+00	000149	2.617981e-01	4.520252e-01	-3.506369e-01	8.718926e-01	9.686209e-01
7.977049e-01	4.437172e-01	4.913469e-02	3.607907e-02	000003	000005	2.822964e+00	000054	8.404798e-01	8.028231e-01	-2.701270e-01	5.177476e-01	1.519416e-01
4.447258e-01	1.573432e-01	7.575396e-02	3.374494e-02	000001	000004	1.561319e+00	000051	5.784022e-01	6.916218e-01	-7.933316e-01	6.785988e-01	1.083825e-01
5.464768e-01	8.283264e-01	5.579027e-02	2.463160e-02	000001	000005	2.300783e+00	000153	7.696416e-01	7.832972e-01	-7.638728e-01	9.028666e-01	4.497901e-01
2.703887e-01	5.993178e-01	5.503877e-02	1.112313e-02	000004	000004	1.289977e+00	000152	6.415256e-01	7.111970e-01	3.941224e-02	7.701947e-01	9.181444e-01
8.229591e-01	8.364319e-01	5.940129e-02	3.849675e-02	000004	000004	2.095158e+00	000129	4.581425e-01	1.055455e-01	-5.777636e-01	7.454967e-01	3.352835e-01
3.367888e-01	8.740541e-01	3.896197e-02	1.796712e-02	000001	000001	2.504139e+00	000104	8.042832e-01	2.089514e-01	7.571324e-01	3.770302e-01	6.488189e-02
6.760483e-01	4.552655e-01	1.387417e-02	2.339755e-02	000005	000003	2.490393e+00	000145	8.938325e-01	8.776623e-01	5.447379e-01	5.561079e-02	1.400503e-01
1.730453e-01	2.636186e-01	2.097437e-02	2.219250e-02	000004	000005	1.309461e+00	000199	3.514281e-01	8.327884e-01	-4.626815e-01	2.848211e-01	5.358895e-01
7.131660e-01	7.370967e-01	8.576671e-02	3.155977e-02	000001	000004	1.069892e+00	000014	1.150585e-01	5.365122e-01	3.855059e-01	4.082360e-01	5.793287e-01
4.967057e-01	8.632051e-01	3.637651e-02	2.675808e-02	000004	000003	2.701108e+00	000123	5.666383e-01	7.046454e-01	-1.363117e-01	3.581743e-01	5.849561e-01
5.936265e-01	3.706883e-01	9.989231e-02	4.196760e-02	000003	000001	2.852184e+00	000192	8.241627e-01	9.436240e-01	-4.088146e-01	7.706640e-01	7.237683e-02
2.495912e-01	5.377422e-01	3.869546e-02	2.825740e-02	000003	000003	1.414255e+00	000096	6.916655e-01	2.569179e-01	2.278555e-01	8.232510e-01	8.263401e-01
8.531381e-01	7.260463e-01	8.952900e-02	1.356058e-02	000004	000005	1.138925e+00	000186	4.526912e-01	1.452017e-01	-5.493022e-01	4.494222e-01	6.807464e-02
3.925339e-01	7.634731e-01	1.196079e-02	4.289153e-02	000001	000003	1.729552e+00	000048	8.096877e-01	2.782967e-01	8.409648e-01	5.580720e-01	3.286808e-01
